locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
iquitos,peru,loreto,maynas,-3.749125,-73.253828,no,High(82),,"-3.749125,-73.253828,IQUITOS|Unavailable|Unavailable|High(82)",5d8d73c0-597f-4b37-a3b3-39dd952b16b5
talamanca,costa rica,,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",794ab91c-cc8a-450a-9716-69c2d438b5d1
rupununi district,guyana,,,,,no,,,,2bb545dc-d75c-4aed-84cf-9afb06612355
upper ucayali river,peru,loreto,,-4.466667,-73.4,no,Low(37),,"-4.466667,-73.4,UCAYALI|Unavailable|Unavailable|Low(37),-7.166667,-75.25,UCAYALI|Unavailable|Unavailable|Low(37)",5dc5fcf3-8393-403d-9b89-a13c3c5848e7
rio negro,brazil,,,-17.238083,-40.910375,no,High(84),,"-17.238083,-40.910375,RIO NEGRO|Unavailable|Unavailable|High(84),-19.447727,-54.985995,RIO NEGRO|Unavailable|Unavailable|High(84),-28.933333,-49.433333,RIO NEGRO|Unavailable|Unavailable|High(84),-31.4,-53.883333,RIO NEGRO|Unavailable|Unavailable|High(84),-5.25,-70.883333,RIO NEGRO|Unavailable|Unavailable|High(84),-21.75,-41.95,RIO NEGRO|Unavailable|Unavailable|High(84),-11.6,-65.166667,RIO NEGRO|Unavailable|Unavailable|High(84),-19.216667,-57.283333,RIO NEGRO|Unavailable|Unavailable|High(84),-2.583333,-42.983333,RIO NEGRO|Unavailable|Unavailable|High(84),-7.133333,-52.75,RIO NEGRO|Unavailable|Unavailable|High(84),-13.2,-60.316667,RIO NEGRO|Unavailable|Unavailable|High(84),-3.12778,-59.910903,RIO NEGRO|Unavailable|Unavailable|High(84),-19.55,-56.533333,RIO NEGRO|Unavailable|Unavailable|High(84),-26.0934,-49.7895,RIO NEGRO|Unavailable|Unavailable|High(84),-17.25,-40.933333,RIO NEGRO|Unavailable|Unavailable|High(84),-9.31869,-47.721195,RIO NEGRO|Unavailable|Unavailable|High(84),-7.116667,-73.5,RIO NEGRO|Unavailable|Unavailable|High(84),-26.103547,-49.778356,RIO NEGRO|Unavailable|Unavailable|High(84),-21.9048,-42.261108,RIO NEGRO|Unavailable|Unavailable|High(84),-3.050042,-60.202833,(g1)Rio Negro|Unavailable|Unavailable|Medium(54),-3.8725,-43.1275,NEGRO|Unavailable|Unavailable|Low(35),-3.624167,-42.488056,NEGRO|Unavailable|Unavailable|Low(35)",3d500693-3e19-47e0-add6-5b4b74e36225
talamanca,costa rica,,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",2359c95b-1bdc-4e95-9d7a-b099effeb309
talamanca,costa rica,,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",9a1edc43-31ce-4418-81f8-56bbb9019fbd
km 586 on trans-chaco highway; copagro,paraguay,boquerón,,-21.566667,-61.1,no,Low(37),,"-21.566667,-61.1,COPAGRO|Unavailable|Unavailable|Low(37)",7b806843-fa3b-4859-9137-ce44e5570550
"san luis de caceres, sw",brazil,,,-16.066667,-57.683333,no,Low(37),,"-16.066667,-57.683333,CACERES|Unavailable|Unavailable|Low(37),-14.633333,-44.733333,LUIS|Unavailable|Unavailable|Low(34),-21.483333,-46.383333,LUIS|Unavailable|Unavailable|Low(34),-8.8,-36.233333,LUIS|Unavailable|Unavailable|Low(34)",6bbf368b-d021-4cac-8a1c-384f8daf6605
matamoras,mexico,tamaulipas,,18.584143,-90.646691,no,High(84),,"18.584143,-90.646691,MATAMORAS|Unavailable|Unavailable|High(84)",54b47245-af2b-4a80-939a-d767d09ad368
chinandega,nicaragua,,,12.62937,-87.131049,no,High(85),,"12.62937,-87.131049,CHINANDEGA|Unavailable|Unavailable|High(85),12.833333,-87.083333,CHINANDEGA|Unavailable|Unavailable|High(85)",cb54b0ff-c451-435d-be3b-2f54aea87d75
upper ucayali river,peru,loreto,,-4.466667,-73.4,no,Low(37),,"-4.466667,-73.4,UCAYALI|Unavailable|Unavailable|Low(37),-7.166667,-75.25,UCAYALI|Unavailable|Unavailable|Low(37)",deb63b7d-6271-4dde-88df-eb80b7f04f18
pacific side of costa rica,costa rica,,,10,-84,no,Low(40),,"10,-84,COSTA RICA|Unavailable|Unavailable|Low(40)",8f6acdd2-65d6-4f7c-be1f-0dffc48f928a
kuitaro river,guyana,,,,,no,,,,57b59502-ad63-4db8-8248-f2ac20a35655
upper ucayali river,peru,loreto,,-4.466667,-73.4,no,Low(37),,"-4.466667,-73.4,UCAYALI|Unavailable|Unavailable|Low(37),-7.166667,-75.25,UCAYALI|Unavailable|Unavailable|Low(37)",9f73d4e0-e3f9-4c21-9997-32a7aeffbf74
isthmus of darien,panama,,,8.5,-77.5,no,High(92),,"8.5,-77.5,ISTHMUS OF DARIEN|Unavailable|Unavailable|High(92),9,-80,ISTHMUS OF DARIEN|Unavailable|Unavailable|High(92),8.08333,-77.883333,DARIEN|Unavailable|Unavailable|Low(36),8.5,-77.5,DARIEN|Unavailable|Unavailable|Low(36),9.116667,-79.766667,DARIEN|Unavailable|Unavailable|Low(36)",0b8972cb-3cdf-41e9-8e93-b6b7d67978a2
copagro,paraguay,boquerón,,-21.566667,-61.1,no,High(82),,"-21.566667,-61.1,COPAGRO|Unavailable|Unavailable|High(82)",29a0e10f-4197-40a0-8433-ec26f3340e29
rupununi river forest,guyana,,,4.466667,-58.233333,no,Low(44),,"4.466667,-58.233333,RUPUNUNI RIVER|Unavailable|Unavailable|Low(44),4.05,-58.583333,RUPUNUNI RIVER|Unavailable|Unavailable|Low(44)",5f5e6158-beb0-458b-8fea-d4ba8e2574c9
"kuitaro river, tributary of lower rupununi river",guyana,,,4.466667,-58.233333,no,Low(44),,"4.466667,-58.233333,RUPUNUNI RIVER|Unavailable|Unavailable|Low(44),4.05,-58.583333,RUPUNUNI RIVER|Unavailable|Unavailable|Low(44)",879e3f47-d02c-4f71-b38e-55e60fe0fbcc
napo river,peru,loreto,,-3.459167,-72.653611,no,Low(34),,"-3.459167,-72.653611,NAPO|Unavailable|Unavailable|Low(34)",b5323e06-807d-4fd1-9f3e-4177cc8eaff0
talamanca,costa rica,,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",bae95003-2f0b-46d9-b457-6debb80dd542
talamanca,costa rica,,,9.6,-82.783333,no,High(84),,"9.6,-82.783333,TALAMANCA|Unavailable|Unavailable|High(84)",09b16d12-4703-4eaa-b1b1-f831853512a3
kuitaro river,guyana,,,,,no,,,,8fc6c051-9f43-461e-85dd-97c28bd4b30e
porto lorenzo,colombia,,,8.166667,-76.1,no,Low(37),,"8.166667,-76.1,LORENZO|Unavailable|Unavailable|Low(37),0.985345,-75.351974,LORENZO|Unavailable|Unavailable|Low(37),1.746342,-77.297001,LORENZO|Unavailable|Unavailable|Low(37)",a359a3e7-abe5-4120-acac-e52b332b1b04
trinidad (?),trinidad and tobago,,,10.5,-61.25,yes,Low(38),,"11,-61,TRINIDAD|Unavailable|Unavailable|Low(38),10.5,-61.25,TRINIDAD|Unavailable|Unavailable|Low(38)",0add5754-4825-40d7-ad0a-dec32c2ec85f
ecuador,ecuador,,,,,no,High(82),,"-2,-77.5,ECUADOR|Unavailable|Unavailable|High(82)",d78b1e29-65e3-4fce-a92a-f1213cf38dd9
ecuador,ecuador,,,,,no,High(82),,"-2,-77.5,ECUADOR|Unavailable|Unavailable|High(82)",6ac63e61-ec04-453c-a8de-27a30737c8f9
"sydamerika, montevideo",uruguay,,,-34.858056,-56.170833,no,Low(40),,"-34.858056,-56.170833,MONTEVIDEO|Unavailable|Unavailable|Low(40),-34.865278,-56.181944,MONTEVIDEO|Unavailable|Unavailable|Low(40)",d00e2394-2598-4187-a4c1-4068133b7378
callao; nueva providencia; yuruari river (tributary of cyuni river),venezuela,,,7.333333,-61.733333,no,Low(47),,"7.333333,-61.733333,NUEVA PROVIDENCIA|Unavailable|Unavailable|Low(47),8.961667,-71.418889,PROVIDENCIA|Unavailable|Unavailable|Low(41),8,-70,PROVIDENCIA|Unavailable|Unavailable|Low(41),8.833333,-72.6,PROVIDENCIA|Unavailable|Unavailable|Low(41),8.634167,-67.446944,PROVIDENCIA|Unavailable|Unavailable|Low(41),7.683333,-71.383333,PROVIDENCIA|Unavailable|Unavailable|Low(41),10.076765,-69.235227,PROVIDENC|Unavailable|Unavailable|Low(26)",42517d46-0ffd-4ff3-9d54-a7ab271a106e
texas,united states,,,,,no,,,,4b993d94-1b32-4280-a8c5-925ef359cee9
vicinity of the canal zone,panama,,,9.059423,-79.781984,yes,,,,166f398e-fc1d-4dc9-b323-291cd9fa76e1
"ecuador, near  ? , 2.500 feet",ecuador,,,,,no,Low(37),,"-2,-77.5,ECUADOR|Unavailable|Unavailable|Low(37)",29b3d1af-1245-4bbc-a368-11a2ade55c5c
south america,south america,,,,,no,,,,a54f5ae9-02ea-42c1-8d1e-213aa34096f8
"ecuador, near  ? , 2.500 feet",ecuador,,,,,no,Low(37),,"-2,-77.5,ECUADOR|Unavailable|Unavailable|Low(37)",ed161121-1a6f-43eb-a4b9-0311838ec348
carthagène,colombie,,,,,no,,,,d37afd41-be6d-4ac3-8ee7-ca82605dc211
brasil,brazil,,,,,no,High(81),,"-10,-55,BRASIL|Unavailable|Unavailable|High(81),-22.366667,-54.566667,BRASIL|Unavailable|Unavailable|High(81),-21.583333,-46.9,BRASIL|Unavailable|Unavailable|High(81),-4.516667,-71.616667,BRASIL|Unavailable|Unavailable|High(81),-7.65,-65.55,BRASIL|Unavailable|Unavailable|High(81)",73645bc9-b26f-404f-ace0-af1900a5b804
brasil,brazil,,,,,no,High(81),,"-10,-55,BRASIL|Unavailable|Unavailable|High(81),-22.366667,-54.566667,BRASIL|Unavailable|Unavailable|High(81),-21.583333,-46.9,BRASIL|Unavailable|Unavailable|High(81),-4.516667,-71.616667,BRASIL|Unavailable|Unavailable|High(81),-7.65,-65.55,BRASIL|Unavailable|Unavailable|High(81)",eb5c8e42-b640-46ac-b14f-91a18753751c
puerto maldonado,peru,tambopata province,,-12.59331,-69.189128,no,High(91),,"-12.59331,-69.189128,PUERTO MALDONADO|Unavailable|Unavailable|High(91),-2.766667,-76.6,MALDONADO|Unavailable|Unavailable|Low(39),-8.492407,-76.350565,MALDONADO|Unavailable|Unavailable|Low(39),-12.59331,-69.189128,MALDONADO|Unavailable|Unavailable|Low(39),-5.083333,-81.116667,PUERTO|Unavailable|Unavailable|Low(36),-2.682468,-73.503093,PUERTO|Unavailable|Unavailable|Low(36),-2.783333,-70.116667,PUERTO|Unavailable|Unavailable|Low(36)",d2bdd514-7683-4d78-9c33-cc5c6e5fe211
saint-jean-du-maroni,guyane française,,,5.39975,-54.075104,no,Low(40),,"5.39975,-54.075104,SAINT-JEAN|Unavailable|Unavailable|Low(40),4.1,-54.2,SAINT-JEAN|Unavailable|Unavailable|Low(40),5.501011,-54.029414,MARONI|Unavailable|Unavailable|Low(36),4.234378,-52.013256,JEAN|Unavailable|Unavailable|Low(34)",b8ec8fa7-6c79-4253-82f5-5754590d9b6c
pernambuco,brésil,,,-1.46554,-48.015833,no,High(85),,"-1.46554,-48.015833,PERNAMBUCO|Unavailable|Unavailable|High(85),-8.05,-34.9,PERNAMBUCO|Unavailable|Unavailable|High(85),-20.966667,-40.866667,PERNAMBUCO|Unavailable|Unavailable|High(85),-12.683333,-43.216667,PERNAMBUCO|Unavailable|Unavailable|High(85),-7.016667,-71.533333,PERNAMBUCO|Unavailable|Unavailable|High(85),-21.936667,-43.486111,PERNAMBUCO|Unavailable|Unavailable|High(85),-24.8801,-48.077,PERNAMBUCO|Unavailable|Unavailable|High(85),-8.783333,-37.7,PERNAMBUCO|Unavailable|Unavailable|High(85),-8,-37,PERNAMBUCO|Unavailable|Unavailable|High(85)",dc7d558f-b1fe-4cd0-bd40-d86996bad7e4
oyapock,guyane française,,,3.897095,-51.801713,no,High(82),,"3.897095,-51.801713,OYAPOCK|Unavailable|Unavailable|High(82)",c717336d-4305-4ea6-ad99-5509c461684d
bogota,colombie,,,4.25,-74.183333,no,High(81),,"4.25,-74.183333,BOGOTA|Unavailable|Unavailable|High(81),4.649178,-74.062827,BOGOTA|Unavailable|Unavailable|High(81),6.179444,-71.799444,BOGOTA|Unavailable|Unavailable|High(81),10.4,-75.283333,BOGOTA|Unavailable|Unavailable|High(81),13.333333,-81.35,BOGOTA|Unavailable|Unavailable|High(81),3.03,-75.166667,BOGOTA|Unavailable|Unavailable|High(81)",3c8bbf7a-ae6a-4f13-8e79-26f023bffceb
