locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
dry creek,united states,alaska,,63.700278,-144.569167,no,High(84),,"63.700278,-144.569167,DRY CREEK|Unavailable|Unavailable|High(84),63.51403,-150.79177,DRY CREEK|Unavailable|Unavailable|High(84),64.502222,-165.416389,DRY CREEK|Unavailable|Unavailable|High(84),65.708333,-167.645278,DRY CREEK|Unavailable|Unavailable|High(84),64.883611,-164.226667,DRY CREEK|Unavailable|Unavailable|High(84),63.181667,-147.439722,DRY CREEK|Unavailable|Unavailable|High(84),60.970833,-160.1,DRY CREEK|Unavailable|Unavailable|High(84),59.458889,-161.515,DRY CREEK|Unavailable|Unavailable|High(84),61.545833,-143.944722,DRY CREEK|Unavailable|Unavailable|High(84),62.545556,-150.820278,DRY CREEK|Unavailable|Unavailable|High(84),62.130833,-145.416389,DRY CREEK|Unavailable|Unavailable|High(84),66.170556,-155.625556,DRY CREEK|Unavailable|Unavailable|High(84),63.889167,-148.976389,DRY CREEK|Unavailable|Unavailable|High(84),60.487222,-149.708056,DRY CREEK|Unavailable|Unavailable|High(84),0,0,DRY CREEK|Unavailable|Unavailable|High(84),63.653333,-144.665278,DRY CREEK|Unavailable|Unavailable|High(84),64.520556,-147.588611,DRY CREEK|Unavailable|Unavailable|High(84),56.473056,-158.352778,DRY CREEK|Unavailable|Unavailable|High(84),64.661667,-166.175,DRY CREEK|Unavailable|Unavailable|High(84),57.746667,-155.625,DRY CREEK|Unavailable|Unavailable|High(84),64.579444,-150.208889,DRY CREEK|Unavailable|Unavailable|High(84),63.3575,-152.9825,DRY CREEK|Unavailable|Unavailable|High(84)",14fbe13e-6e5a-4397-b48d-4f58f25902a6
"kamas, 12 mi. e., n. fork provo river",united states,utah,,40.593889,-110.873089,no,High(97),,"40.593889,-110.873089,Distance East of NORTH FORK PROVO RIVER|Unavailable|Unavailable|High(97),40.364454,-111.328326,Distance East of NORTH FORK PROVO RIVER|Unavailable|Unavailable|High(97),40.236397,-111.510989,Distance East of %PROVO RIVER%|Unavailable|Unavailable|Medium(44),40.23362,-111.430715,Distance East of %PROVO%|UT:ppl:22995@PPL@12@90|Unavailable|Medium(39),39.953063,-111.841941,Distance East of %PROVO%|Unavailable|Unavailable|Medium(38),40.643007,-111.280738,KAMAS|UT:ppl:22906@PPL|Unavailable|Low(36)",16ba143d-eb75-4b7b-9f26-97dc2e7916ba
"tok, across indian river",united states,alaska,,62.785833,-149.655278,no,Low(42),,"62.785833,-149.655278,INDIAN RIVER|Unavailable|Unavailable|Low(42),59.290556,-161.947222,INDIAN RIVER|Unavailable|Unavailable|Low(42),65.868889,-154.401944,INDIAN RIVER|Unavailable|Unavailable|Low(42),57.045278,-135.310833,INDIAN RIVER|Unavailable|Unavailable|Low(42),62.666944,-144.425278,INDIAN RIVER|Unavailable|Unavailable|Low(42),0,0,INDIAN RIVER|Unavailable|Unavailable|Low(42),57.779167,-135.182222,INDIAN RIVER|Unavailable|Unavailable|Low(42),60.987222,-149.513611,INDIAN|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35),63.336667,-142.985556,TOK|Unavailable|Unavailable|Low(33)",16e5197f-bec5-4396-919a-185059711a75
chitina,united states,alaska,,61.515833,-144.436944,no,High(82),,"61.515833,-144.436944,CHITINA|Unavailable|Unavailable|High(82)",16f13cc4-0ba4-4718-b4d8-2f2c64cdca54
"yerich creek,  alaska highway",united states,alaska,,62.293056,-151.760556,no,Low(27),,"62.293056,-151.760556,RICH CREEK|Unavailable|Unavailable|Low(27),59.713333,-153.151111,RICH CREEK|Unavailable|Unavailable|Low(27),52.058889,177.590278,RICH CREEK|Unavailable|Unavailable|Low(27)",170ac977-394e-4878-a847-2477470d6f7c
"lower skeenan river, near seven sisters",canada,british columbia,,54.966667,-128.216667,no,Medium(58),,"54.966667,-128.216667,Near SEVEN SISTERS|Unavailable|Unavailable|Medium(58)",17469975-66cc-46db-8271-e102a931c7ad
chena river,united states,alaska,,64.795556,-147.911944,no,High(87),,"64.795556,-147.911944,CHENA RIVER|AK:water:16932@STREAM|Unavailable|High(87),0,0,RIVER|Unavailable|Unavailable|Low(35)",174d673a-9c50-4aec-a467-f0854d20d047
"fort rae, n of",canada,northwest territories,,62.833333,-116.05,no,Low(38),,"62.833333,-116.05,FORT RAE|Unavailable|Unavailable|Low(38),62.833333,-116.05,RAE|Unavailable|Unavailable|Low(33)",17969e25-e903-4063-8089-9e0a2ce2d280
"pelly river, kalzas river",canada,yukon,,62.866667,-135.483333,no,Low(42),,"62.866667,-135.483333,KALZAS RIVER|Unavailable|Unavailable|Low(42),62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41)",1802c141-d4ce-4856-8899-07ac4c404dcc
slana river,united states,alaska,,62.7,-144.008333,no,High(86),,"62.7,-144.008333,SLANA RIVER|Unavailable|Unavailable|High(86),62.706944,-143.961111,SLANA|Unavailable|Unavailable|Low(35),0,0,RIVER|Unavailable|Unavailable|Low(35)",183ee41b-7774-47c6-aee9-1d4cfa3ce619
moose creek,united states,alaska,,64.71,-147.143611,no,High(87),,"64.71,-147.143611,MOOSE CREEK|AK:ppl:693@PPL|Unavailable|High(87),64.720278,-147.224722,MOOSE CREEK|AK:ppl:693@STREAM|Unavailable|High(87),65.335,-146.825556,MOOSE CREEK|Unavailable|Unavailable|High(86),65.1375,-151.253611,MOOSE CREEK|Unavailable|Unavailable|High(86),65.069167,-147.2675,MOOSE CREEK|Unavailable|Unavailable|High(86),60.317778,-156.245,MOOSE CREEK|Unavailable|Unavailable|High(86),61.987778,-150.395556,MOOSE CREEK|Unavailable|Unavailable|High(86),65.674444,-148.341111,MOOSE CREEK|Unavailable|Unavailable|High(86),64.2805,-141.0027,MOOSE CREEK|Unavailable|Unavailable|High(86),64.788056,-165.599444,MOOSE CREEK|Unavailable|Unavailable|High(86),61.792222,-150.696389,MOOSE CREEK|Unavailable|Unavailable|High(86),59.638333,-158.582778,MOOSE CREEK|Unavailable|Unavailable|High(86),61.675,-149.032222,MOOSE CREEK|Unavailable|Unavailable|High(86),62.138889,-152.738333,MOOSE CREEK|Unavailable|Unavailable|High(86),64.123333,-142.268333,MOOSE CREEK|Unavailable|Unavailable|High(86),64.023056,-155.815833,MOOSE CREEK|Unavailable|Unavailable|High(86),62.373611,-157.7675,MOOSE CREEK|Unavailable|Unavailable|High(86),64.928611,-147.496667,MOOSE CREEK|Unavailable|Unavailable|High(86),65.223889,-146.939722,MOOSE CREEK|Unavailable|Unavailable|High(86),64.088056,-155.100833,MOOSE CREEK|Unavailable|Unavailable|High(86),64.923889,-148.074444,MOOSE CREEK|Unavailable|Unavailable|High(86),61.673611,-149.038611,MOOSE CREEK|Unavailable|Unavailable|High(86),62.737778,-146.486944,MOOSE CREEK|Unavailable|Unavailable|High(86),65.336111,-149.281667,MOOSE CREEK|Unavailable|Unavailable|High(86),65.829444,-146.5675,MOOSE CREEK|Unavailable|Unavailable|High(86),62.736944,-146.545278,MOOSE CREEK|Unavailable|Unavailable|High(86),62.754444,-157.982778,MOOSE CREEK|Unavailable|Unavailable|High(86),62.077778,-145.477222,MOOSE CREEK|Unavailable|Unavailable|High(86),62.212222,-156.943889,MOOSE CREEK|Unavailable|Unavailable|High(86),63.888333,-150.903889,MOOSE CREEK|Unavailable|Unavailable|High(86),64.061667,-149.1575,MOOSE CREEK|Unavailable|Unavailable|High(86),62.866667,-142.925833,MOOSE CREEK|Unavailable|Unavailable|High(86),63.670556,-148.64,MOOSE CREEK|Unavailable|Unavailable|High(86),63.804708,-150.997714,(g1)Moose Creek|Unavailable|Unavailable|Medium(56)",18732c47-953c-41a9-958d-ce713756a550
robertson river,united states,alaska,,63.488611,-143.798889,no,High(90),,"63.488611,-143.798889,ROBERTSON RIVER|Unavailable|Unavailable|High(90),0,0,RIVER|Unavailable|Unavailable|Low(35)",18813361-b6de-458d-a97d-744b84ed28a7
dubois,united states,wyoming,,43.533565,-109.630434,no,High(82),,"43.533565,-109.630434,DUBOIS|WY:ppl:25004@PPL|Unavailable|High(82)",18f28a42-cdde-4b73-ba0e-94018702f734
prince rupert,canada,british columbia,,54.316667,-130.333333,no,High(89),,"54.316667,-130.333333,PRINCE RUPERT|CAN:muni:26@PPL|Unavailable|High(89),59.6,-134.18333,RUPERT|Unavailable|Unavailable|Low(36)",18fcef7b-6dfc-4d46-a40e-295afc6e2cbd
pippin lake,united states,alaska,,61.709022,-145.170164,no,High(86),,"61.709022,-145.170164,PIPPIN LAKE|Unavailable|Unavailable|High(86)",192eb4b0-fd34-4a8d-b278-7634a12a63fa
"e fork kuskokwim river, mcgrath",united states,alaska,,60.0831,-162.3339,no,Medium(60),,"60.0831,-162.3339,(g1)Kuskokwim River|Unavailable|Unavailable|Medium(60),60.083056,-162.333889,KUSKOKWIM RIVER|Unavailable|Unavailable|Low(45),62.956389,-155.595833,MCGRATH|Unavailable|Unavailable|Low(37),0,0,RIVER|Unavailable|Unavailable|Low(35)",19421f14-5e1c-4975-a2a1-5218a349d93f
glacier lake,canada,northwest territories,south slave,62.083224,-127.551752,no,High(87),,"62.083224,-127.551752,GLACIER LAKE|Unavailable|Unavailable|High(87),66.100274,-117.934962,GLACIER LAKE|Unavailable|Unavailable|High(87)",1974d10c-5e13-4a33-b96a-d259597f13f3
white mountain,united states,alaska,,62.381944,-143.035,no,High(89),,"62.381944,-143.035,WHITE MOUNTAIN|Unavailable|Unavailable|High(89),64.681389,-163.405556,WHITE MOUNTAIN|Unavailable|Unavailable|High(89),56.379167,-134.200278,WHITE MOUNTAIN|Unavailable|Unavailable|High(89),55.078333,-133.11,WHITE MOUNTAIN|Unavailable|Unavailable|High(89)",1992501b-2407-430a-a50a-ba60f61535c2
gerstle river road,united states,alaska,,64.056944,-145.135278,no,Low(43),,"64.056944,-145.135278,GERSTLE RIVER|Unavailable|Unavailable|Low(43),0,0,RIVER|Unavailable|Unavailable|Low(35)",1a6d1114-1de1-4700-b6cb-8b723baed670
"orient, papoon lake",united states,washington,,48.866014,-118.202781,no,Low(36),,"48.866014,-118.202781,ORIENT|Unavailable|Unavailable|Low(36),48.097609,-121.387333,ORIENT|Unavailable|Unavailable|Low(36)",1a9a8e67-f72a-41cb-8132-74b37366029a
stepan lake near talkeetna,united states,alaska,,62.323889,-150.109444,no,Medium(55),,"62.323889,-150.109444,Near TALKEETNA|AK:ppl:799@PPL|Unavailable|Medium(55),61.571389,-149.832778,STEPAN LAKE|Unavailable|Unavailable|Low(41),60.774032,-150.56531,PAN LAKE|Unavailable|Unavailable|Low(25)",1aa9d98f-b34e-4510-a27e-3973a078b11a
upper ladue river,united states,alaska,,63.123333,-140.371667,no,Low(41),,"63.123333,-140.371667,LADUE RIVER|Unavailable|Unavailable|Low(41),0,0,RIVER|Unavailable|Unavailable|Low(35)",1aea2ac9-3493-4291-9898-c8a1c4af6e32
shuman house area,united states,alaska,,66.893611,-143.773056,no,Low(42),,"66.893611,-143.773056,SHUMAN HOUSE|Unavailable|Unavailable|Low(42)",1b16e56f-6acf-43cc-90c5-7cf6b79d1cfa
lake st. johns,canada,quebec,,43.081111,-79.265,no,Low(39),,"43.081111,-79.265,ST. JOHNS|Unavailable|Unavailable|Low(39),43.075278,-80.08,ST. JOHNS|Unavailable|Unavailable|Low(39),49.925,-97.133333,ST. JOHNS|Unavailable|Unavailable|Low(39),48.7593,-85.26362,JOHNS|Unavailable|Unavailable|Low(35),44.76979,-77.88318,LAKE|Unavailable|Unavailable|Low(34),44.716667,-77.760556,LAKE|Unavailable|Unavailable|Low(34),44.687014,-79.32512,LAKE ST. JOHN|Unavailable|Unavailable|Low(30),48.389167,-54.695556,LAKE ST. JOHN|Unavailable|Unavailable|Low(30),51.7625,-97.349444,LAKE ST. JOHN|Unavailable|Unavailable|Low(30),49.907222,-97.154167,ST. JOHN|Unavailable|Unavailable|Low(25),48.928056,-80.8775,ST. JOHN|Unavailable|Unavailable|Low(25)",1bbb050b-8e72-4d2e-a158-6146f75f00e4
south fork river,united states,alaska,,64.711667,-164.333333,no,Low(40),,"64.711667,-164.333333,SOUTH FORK|Unavailable|Unavailable|Low(40),0,0,RIVER|Unavailable|Unavailable|Low(35)",1be3103f-b593-48af-905d-1b0e9cd487a8
tetlin,united states,alaska,,63.135051,-142.52388,no,High(81),,"63.135051,-142.52388,TETLIN|Unavailable|Unavailable|High(81)",1c17386e-0354-4c55-9c04-2a0c802eec23
mail slough,united states,alaska,,66.050556,-149.000556,no,High(86),,"66.050556,-149.000556,MAIL SLOUGH|Unavailable|Unavailable|High(86)",1c35b5fe-decf-45fb-baaf-62c3ca4cb980
18 mi upriver from fort yukon,united states,alaska,,66.564722,-145.273889,no,Low(40),,"66.564722,-145.273889,FORT YUKON|Unavailable|Unavailable|Low(40)",1c46050c-c8b7-4282-aac7-f159c1c85c4e
bay saint george,canada,newfoundland and labrador,,45.133333,-66.816667,no,Low(43),,"45.133333,-66.816667,SAINT GEORGE|CAN:muni:4829@PPL|Unavailable|Low(43),48.433333,-58.5,SAINT GEORGE|Unavailable|Unavailable|Low(42),45.833333,-61.666667,SAINT GEORGE|Unavailable|Unavailable|Low(42),49.21939,-90.48538,GEORGE|Unavailable|Unavailable|Low(36)",1c96d763-6beb-479f-bb70-c06a2282d1f5
slana village area,united states,alaska,,58.156667,-136.186944,no,Low(37),,"58.156667,-136.186944,VILLAGE|Unavailable|Unavailable|Low(37),62.706944,-143.961111,SLANA|Unavailable|Unavailable|Low(35)",1cab12da-4b78-4467-9443-1116665505ca
tenderfoot,united states,alaska,,64.254167,-146.225,no,High(85),,"64.254167,-146.225,TENDERFOOT|Unavailable|Unavailable|High(85)",1db505f8-6d23-48dd-bc76-0b1950ebc3c2
chistochina river,united states,alaska,,62.587778,-144.593611,no,High(92),,"62.587778,-144.593611,CHISTOCHINA RIVER|Unavailable|Unavailable|High(92),62.571783,-144.65417,CHISTOCHINA|Unavailable|Unavailable|Low(41),0,0,RIVER|Unavailable|Unavailable|Low(35)",1db5f695-c7e6-4eb5-8900-3cc88e1fec43
hawk hills,canada,alberta,,57.5,-117.75,no,High(85),,"57.5,-117.75,HAWK HILLS|Unavailable|Unavailable|High(85),57.245556,-117.425278,HAWK HILLS|Unavailable|Unavailable|High(85)",1dc78503-59f4-4e17-80cf-454d74f2401f
"orient, iron mountain",united states,washington,,47.828146,-123.111004,no,Low(43),,"47.828146,-123.111004,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),47.858162,-121.430384,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),46.793164,-121.82871,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),47.412066,-120.715361,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),48.089546,-121.939853,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),48.478444,-121.943201,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),48.555444,-118.598909,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),48.16233,-121.54262,IRON MOUNTAIN|Unavailable|Unavailable|Low(43),48.097609,-121.387333,ORIENT|Unavailable|Unavailable|Low(36),48.866014,-118.202781,ORIENT|Unavailable|Unavailable|Low(36)",1de45c79-cde6-4d3b-9bb7-9ad695fa1a56
chokosna river & gilahina river area,united states,alaska,,61.4385,-143.716314,no,Medium(59),,"61.4385,-143.716314,(g1)Gilahina River|Unavailable|Unavailable|Medium(59),61.425556,-143.73,CHOKOSNA RIVER|Unavailable|Unavailable|Low(44),61.3725,-143.78,GILAHINA RIVER|Unavailable|Unavailable|Low(44),61.455278,-143.761944,CHOKOSNA|Unavailable|Unavailable|Low(38),0,0,RIVER|Unavailable|Unavailable|Low(35)",1df59379-0e2c-429a-a91f-902696e4bd3a
rosie creek,united states,alaska,,67.198056,-150.294444,no,High(86),,"67.198056,-150.294444,ROSIE CREEK|Unavailable|Unavailable|High(86),64.7425,-148.083056,ROSIE CREEK|Unavailable|Unavailable|High(86)",1dfa1c31-46df-4483-b8b0-7830c2a88399
caribou creek,united states,alaska,,65.286389,-146.5425,no,High(88),,"65.286389,-146.5425,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.1775,-144.332222,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.046944,-145.1825,CARIBOU CREEK|Unavailable|Unavailable|High(88),61.785556,-147.653056,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.505,-165.215,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.289722,-149.882778,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.666944,-145.709444,CARIBOU CREEK|Unavailable|Unavailable|High(88),63.201944,-147.386389,CARIBOU CREEK|Unavailable|Unavailable|High(88),60.699167,-154.788889,CARIBOU CREEK|Unavailable|Unavailable|High(88),59.356389,-161.156111,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.104167,-143.065833,CARIBOU CREEK|Unavailable|Unavailable|High(88),63.713056,-150.9575,CARIBOU CREEK|Unavailable|Unavailable|High(88),63.6275,-156.342222,CARIBOU CREEK|Unavailable|Unavailable|High(88),62.571944,-158.118611,CARIBOU CREEK|Unavailable|Unavailable|High(88),60.785278,-149.675278,CARIBOU CREEK|Unavailable|Unavailable|High(88),66.174722,-155.454167,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.987222,-147.005833,CARIBOU CREEK|Unavailable|Unavailable|High(88),0,0,CARIBOU CREEK|Unavailable|Unavailable|High(88),0,0,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.466667,-142.466667,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.088611,-159.006111,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.914444,-142.510278,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.266389,-146.015556,CARIBOU CREEK|Unavailable|Unavailable|High(88),62.612778,-143.764444,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.266111,-143.504722,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.161944,-162.294722,CARIBOU CREEK|Unavailable|Unavailable|High(88),65.152778,-147.483333,CARIBOU CREEK|Unavailable|Unavailable|High(88),64.670278,-145.6125,CARIBOU|Unavailable|Unavailable|Low(37)",1dff36de-2c22-4c6a-bf94-8ec4cd6e6ead
jasper,canada,alberta,jasper national park,52.883333,-118.083333,no,High(82),,"52.883333,-118.083333,JASPER|CAN:muni:1203@PPL|Unavailable|High(82)",1e100c24-d947-4f3a-928c-a6c6452c5cbe
garner creek,united states,alaska,,63.829167,-148.973333,no,Low(36),,"63.829167,-148.973333,GARNER|Unavailable|Unavailable|Low(36)",1e3f3191-8c3b-4b5b-8056-3fdcc17d5234
bullhead,united states,south dakota,,45.765553,-101.080693,no,High(84),,"45.765553,-101.080693,BULLHEAD|SD:ppl:20596@PPL|Unavailable|High(84)",1eb98500-89cd-4cbd-9086-82ee8348d95d
"iron county, michigan",united states,michigan,iron county,46.208692,-88.530527,no,Low(42),,"46.208692,-88.530527,IRON COUNTY|MI:cnty:26071@CNTYCNTR|Unavailable|Low(42)",1eb98abf-c749-4b44-8ec2-a682b16e001b
salcha river,united states,alaska,,64.466667,-146.978889,no,High(87),,"64.466667,-146.978889,SALCHA RIVER|Unavailable|Unavailable|High(87),64.466667,-146.983333,(g1)Salcha River|Unavailable|Unavailable|Medium(57),65.083333,-143.916667,(g1)Salcha River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",1ee4e231-427b-45f1-8d65-97d90bbcb1b3
livengood,united states,alaska,,65.524444,-148.544722,no,High(84),,"65.524444,-148.544722,LIVENGOOD|Unavailable|Unavailable|High(84)",1f08dcca-743e-49d1-bcf9-14a3f1ba071b
gakona,united states,alaska,,62.301944,-145.301944,no,High(81),,"62.301944,-145.301944,GAKONA|Unavailable|Unavailable|High(81)",1f2f4a18-bea1-4325-afc6-427aeb963ed3
upper chisana drainage,united states,alaska,,62.066111,-142.040833,no,Low(37),,"62.066111,-142.040833,CHISANA|Unavailable|Unavailable|Low(37)",1f32fa74-beb9-4760-9373-92e8c5eb9135
lakina river,united states,alaska,,61.324167,-143.566111,no,High(87),,"61.324167,-143.566111,LAKINA RIVER|Unavailable|Unavailable|High(87),61.373339,-143.353956,(g1)Lakina River|Unavailable|Unavailable|Medium(57),0,0,RIVER|Unavailable|Unavailable|Low(35)",1f8ef98b-89dd-4ec3-8170-7068f02e9faf
"eureka area, glenn highway",united states,alaska,,65.179444,-150.214444,no,Low(36),,"65.179444,-150.214444,EUREKA|Unavailable|Unavailable|Low(36)",1fc2edc4-4521-468a-b11e-dbe383533cc0
otter creek,canada,alberta,,52.191389,-115.983333,no,High(86),,"52.191389,-115.983333,OTTER CREEK|Unavailable|Unavailable|High(86),50.942222,-114.201944,OTTER|Unavailable|Unavailable|Low(35)",1fe18943-6c2d-4e63-927e-a70982fe3148
clear creek,united states,alaska,,62.271389,-148.4325,no,High(86),,"62.271389,-148.4325,CLEAR CREEK|Unavailable|Unavailable|High(86),61.714444,-144.107778,CLEAR CREEK|Unavailable|Unavailable|High(86),60.672778,-160.278056,CLEAR CREEK|Unavailable|Unavailable|High(86),64.236667,-146.266111,CLEAR CREEK|Unavailable|Unavailable|High(86),63.501667,-148.823611,CLEAR CREEK|Unavailable|Unavailable|High(86),63.222222,-155.060556,CLEAR CREEK|Unavailable|Unavailable|High(86),60.103333,-142.278889,CLEAR CREEK|Unavailable|Unavailable|High(86),63.218056,-155.276667,CLEAR CREEK|Unavailable|Unavailable|High(86),63.064167,-145.973889,CLEAR CREEK|Unavailable|Unavailable|High(86),61.574167,-143.805278,CLEAR CREEK|Unavailable|Unavailable|High(86),65.525556,-167.551667,CLEAR CREEK|Unavailable|Unavailable|High(86),64.893889,-162.154167,CLEAR CREEK|Unavailable|Unavailable|High(86),64.444722,-149.1075,CLEAR CREEK|Unavailable|Unavailable|High(86),64.835833,-147.645278,CLEAR CREEK|Unavailable|Unavailable|High(86),60.207778,-144.486389,CLEAR CREEK|Unavailable|Unavailable|High(86),59.160833,-138.62,CLEAR CREEK|Unavailable|Unavailable|High(86),59.032778,-138.214444,CLEAR CREEK|Unavailable|Unavailable|High(86),61.078333,-146.775278,CLEAR CREEK|Unavailable|Unavailable|High(86),60.1525,-149.415833,CLEAR CREEK|Unavailable|Unavailable|High(86),60.397222,-144.0325,CLEAR CREEK|Unavailable|Unavailable|High(86),56.887222,-132.701111,CLEAR CREEK|Unavailable|Unavailable|High(86),66.215556,-155.496389,CLEAR CREEK|Unavailable|Unavailable|High(86),64.743333,-147.918889,CLEAR CREEK|Unavailable|Unavailable|High(86),61.750833,-150.914722,CLEAR CREEK|Unavailable|Unavailable|High(86),55.824722,-130.928611,CLEAR CREEK|Unavailable|Unavailable|High(86),60.0425,-150.647778,CLEAR CREEK|Unavailable|Unavailable|High(86),64.416667,-150.373611,CLEAR CREEK|Unavailable|Unavailable|High(86),61.432433,-142.930383,(g1)Clear Creek|Unavailable|Unavailable|Medium(56),64.336111,-149.163056,CLEAR|Unavailable|Unavailable|Low(35)",200a9626-ac05-40a5-9c39-4badd8225578
totatlanika river.,united states,alaska,denali dist.,64.571111,-148.782222,no,High(92),,"64.571111,-148.782222,TOTATLANIKA RIVER|Unavailable|Unavailable|High(92),0,0,RIVER|Unavailable|Unavailable|Low(35)",202620bb-bc81-411f-977a-7efa8ba834cf
ashland,united states,maine,aroostook,46.631153,-68.406152,no,High(82),,"46.631153,-68.406152,ASHLAND|Unavailable|Unavailable|High(82)",206414fa-e8b4-4746-91ee-4666042b6fc1
